Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1767,23-11-2024,30-11-2024,Tracey Keith,CUST987,Corporate,Electronics,Monitor,PROD9266,South,Maryland,Jasonview,7,1697,15,10097.15,6285.66,3811.49,15,NO,0,Collins-Chang,fjenkins@foster.net,Cash,Returned
ORD1768,20-09-2025,21-09-2025,Kimberly Little,CUST936,Consumer,Electronics,Headphones,PROD9191,East,Rhode Island,Port Mary,7,1967,10,12392.1,9616.72,2775.38,40,NO,0,Rogers Ltd,taylortracy@miranda-nunez.biz,Credit Card,Returned
ORD1769,13-10-2024,18-10-2024,Janet Parsons,CUST160,Home Office,Office Supplies,stapler,PROD6100,East,Arkansas,Lake Jeremiahstad,5,703,20,2812,2242.15,569.85,32,NO,0,"Sanchez, Parker and Vasquez",tkemp@brewer.org,UPI,Delivered
ORD1770,13-07-2024,19-07-2024,Timothy Humphrey,CUST756,Home Office,Furniture,Dining Table,PROD5964,West,Ohio,Ronaldchester,6,4186,0,25116,17134.96,7981.04,29,NO,0,Perez Group,rhernandez@brown.biz,UPI,Cancelled
ORD1771,26-09-2024,30-09-2024,Matthew Washington,CUST312,Consumer,Electronics,Laptop,PROD7552,North,Washington,Tamistad,2,1816,10,3268.8,1989.36,1279.44,38,NO,0,Howard-Johnson,speterson@brown.com,UPI,Delivered
ORD1772,25-05-2025,26-05-2025,Christina Dickerson,CUST528,Consumer,Furniture,Book Shelf,PROD6263,North,Vermont,Leonardfurt,7,699,20,3914.4,3026.36,888.04,12,NO,0,Henderson PLC,stephenhernandez@barber.info,Cash,Pending
ORD1773,31-03-2026,02-04-2026,Molly Hardy,CUST883,Home Office,Electronics,Headphones,PROD6118,South,Connecticut,Lake Stanleyberg,3,1672,20,4012.8,3192.44,820.36,12,NO,0,Ortiz and Sons,kimberly82@hayes.com,Credit Card,Pending
ORD1774,06-03-2026,07-03-2026,Alexis Martinez,CUST440,Consumer,Electronics,Mouse,PROD4802,West,Florida,Mccartyhaven,4,4916,15,16714.4,12327.4,4387,35,NO,0,Mcdowell-Roy,thomas40@griffin.com,Net Banking,Cancelled
ORD1775,28-06-2025,05-07-2025,Amy Lyons,CUST307,Corporate,Furniture,Office Chair,PROD1300,West,Minnesota,Andersonland,4,4843,5,18403.4,16077.62,2325.78,46,NO,0,Oliver LLC,michaelrichardson@maldonado.com,Net Banking,Pending
ORD1776,08-03-2026,12-03-2026,Jerry Harrell,CUST124,Corporate,Electronics,Monitor,PROD6417,North,Alabama,Lake Elizabethburgh,6,2006,5,11434.2,9445.96,1988.24,30,NO,0,Watson-Nelson,phillip38@carr-weaver.net,Net Banking,Cancelled
ORD1777,17-09-2025,21-09-2025,Tara Rodriguez,CUST931,Consumer,Office Supplies,Calculator,PROD5013,South,Maine,New Jamieport,6,1985,0,11910,9383.45,2526.55,10,NO,0,Cook-Oliver,ufowler@powell-contreras.info,UPI,Pending
ORD1778,24-01-2026,25-01-2026,Samantha Powell,CUST666,Home Office,Office Supplies,File Folder,PROD3162,South,New York,North Thomas,7,664,0,4648,2872.65,1775.35,41,NO,0,Perry and Sons,michael18@ray.info,UPI,Returned
ORD1779,20-06-2024,25-06-2024,Nancy Price,CUST522,Home Office,Furniture,Book Shelf,PROD1823,West,Washington,Lake Kevin,4,916,15,3114.4,2607.59,506.81,25,NO,0,Harris-Dean,qturner@maxwell.org,UPI,Cancelled
ORD1780,01-09-2024,03-09-2024,Caroline Perez,CUST778,Consumer,Grocery,Fruits,PROD9153,North,Georgia,New Kathleenport,3,4115,0,12345,9390.41,2954.59,36,NO,0,Fisher Inc,diazkimberly@johnson.com,Credit Card,Cancelled
ORD1781,17-07-2025,23-07-2025,Justin Harper,CUST468,Home Office,Electronics,Keyboard,PROD4428,West,North Dakota,Lake Amyburgh,2,3410,20,5456,3291.97,2164.03,26,NO,0,Smith-Lewis,zhoffman@smith.com,Net Banking,Cancelled
ORD1782,16-06-2025,22-06-2025,Richard Freeman,CUST142,Consumer,Office Supplies,Calculator,PROD9728,West,Ohio,East Robertbury,3,2260,10,6102,5331.58,770.42,17,NO,0,Grant LLC,ifreeman@tucker.net,UPI,Delivered
ORD1783,12-08-2024,14-08-2024,Mrs. Allison Miller MD,CUST382,Consumer,Grocery,Eggs,PROD5987,East,Kentucky,East Brittneystad,10,1409,20,11272,7002.66,4269.34,45,NO,0,Lewis PLC,anorman@may.com,Credit Card,Delivered
ORD1784,26-02-2026,03-03-2026,Julie Foster,CUST648,Home Office,Office Supplies,File Folder,PROD1772,South,Colorado,West Edwardtown,8,1566,5,11901.6,9928.22,1973.38,25,NO,0,Davidson and Sons,mackashley@delacruz-benson.com,Credit Card,Pending
ORD1785,07-07-2024,11-07-2024,Scott Jackson,CUST554,Home Office,Grocery,Eggs,PROD7982,West,South Dakota,Livingstonville,10,2066,15,17561,10968.54,6592.46,1,Yes,37,Green Inc,ubrooks@norton.info,Credit Card,Returned
ORD1786,01-05-2025,05-05-2025,Jeffrey Gutierrez,CUST372,Home Office,Electronics,Monitor,PROD8782,East,Idaho,Ashleyburgh,4,2507,10,9025.2,7037.58,1987.62,4,Yes,20,Hernandez-Johnson,debraromero@padilla.com,Net Banking,Returned
ORD1787,25-05-2025,29-05-2025,Lindsey Rodriguez,CUST108,Home Office,Office Supplies,Calculator,PROD4412,West,Connecticut,East Cody,10,1059,10,9531,7097.34,2433.66,24,NO,0,Lee LLC,jeannejackson@garcia-saunders.org,Cash,Pending
ORD1788,14-09-2025,15-09-2025,Theodore Welch,CUST676,Home Office,Office Supplies,stapler,PROD6665,North,Florida,Arnoldport,1,3368,5,3199.6,2256.24,943.36,24,NO,0,"Hamilton, Walker and Wright",morrisadrienne@elliott.com,Net Banking,Delivered
ORD1789,24-12-2025,29-12-2025,Andrea Jones,CUST180,Corporate,Electronics,Mouse,PROD4176,West,Vermont,North Joshua,6,2014,0,12084,8061.16,4022.84,32,NO,0,Green-Collins,ngomez@rhodes.com,Cash,Returned
ORD1790,18-08-2024,23-08-2024,Marc Thomas,CUST273,Corporate,Furniture,Office Chair,PROD5211,South,Maine,Sharonfort,5,2968,10,13356,10047.32,3308.68,12,NO,0,Johnson-Hill,thomas77@ward.info,UPI,Delivered
ORD1791,27-02-2025,04-03-2025,Scott Rios,CUST780,Corporate,Electronics,Keyboard,PROD9278,South,South Dakota,South Katherine,7,4744,5,31547.6,22453.47,9094.13,29,NO,0,Baker PLC,uflowers@young.com,UPI,Returned
ORD1792,11-08-2025,18-08-2025,David Hansen,CUST350,Consumer,Electronics,Headphones,PROD6905,North,Michigan,Heatherchester,5,3347,0,16735,12991.22,3743.78,11,NO,0,Garcia Group,ogillespie@lopez-johnson.com,UPI,Returned
ORD1793,01-08-2025,06-08-2025,Robert Kim,CUST854,Home Office,Grocery,Bread,PROD7183,East,New York,Torreston,3,3975,20,9540,6520.35,3019.65,24,NO,0,Trevino-Fletcher,coliver@stevens.com,Credit Card,Cancelled
ORD1794,12-05-2025,18-05-2025,Thomas Graham,CUST493,Corporate,Office Supplies,stapler,PROD8271,South,Mississippi,Melissaside,4,2100,20,6720,4588.97,2131.03,17,NO,0,Campos-Larsen,cody66@roberts.com,Net Banking,Returned
ORD1795,12-01-2026,15-01-2026,John Cook,CUST849,Home Office,Grocery,Milk,PROD1884,East,Colorado,New Laura,8,3929,20,25145.6,19442.96,5702.64,34,NO,0,Craig-Henderson,justinjohnson@mejia-glass.net,Net Banking,Delivered
ORD1796,11-05-2025,16-05-2025,John Jones,CUST940,Consumer,Office Supplies,Pen,PROD2285,North,Kansas,South Heather,7,1929,0,13503,10527.29,2975.71,44,NO,0,"Thompson, Fisher and Powell",james40@smith-hurst.org,Credit Card,Pending
ORD1797,26-01-2026,02-02-2026,Allison Villanueva,CUST545,Consumer,Electronics,Monitor,PROD3718,North,Texas,Emilystad,5,4178,10,18801,11674.14,7126.86,35,NO,0,Jones-Woods,jessicawest@knight.com,Credit Card,Delivered
ORD1798,18-05-2024,24-05-2024,Marc Evans,CUST951,Consumer,Electronics,Laptop,PROD5402,East,Wisconsin,West Dennisbury,10,2839,20,22712,20126.79,2585.21,27,NO,0,Hernandez Group,uestrada@rodriguez-henry.net,Cash,Delivered
ORD1799,29-07-2025,04-08-2025,Robert Ford,CUST617,Corporate,Grocery,Milk,PROD5370,West,South Dakota,Jeffbury,1,3148,0,3148,2507.19,640.81,16,NO,0,Perez Inc,escobareric@collins.com,Credit Card,Pending
ORD1800,17-09-2025,22-09-2025,Brittney Hodges,CUST596,Consumer,Grocery,Cheese,PROD7158,West,North Carolina,West Keith,9,1788,15,13678.2,8657.95,5020.25,3,Yes,43,Carlson LLC,hogankatherine@thomas-parker.net,Cash,Pending
ORD1801,05-04-2025,07-04-2025,Nancy Williams,CUST871,Consumer,Furniture,Dining Table,PROD4561,North,Washington,Christinaland,5,3523,15,14972.75,11704.73,3268.02,23,NO,0,Martinez LLC,gmartinez@morrison.com,Cash,Cancelled
ORD1802,12-06-2025,13-06-2025,Mary Rivera,CUST933,Corporate,Electronics,Headphones,PROD6325,West,Alabama,South Johnmouth,9,389,5,3325.95,2683.43,642.52,20,NO,0,"Chang, Berger and Woodard",larry39@martin.com,Credit Card,Pending
ORD1803,10-02-2026,11-02-2026,Mario Rubio,CUST378,Home Office,Electronics,Headphones,PROD7819,South,Tennessee,Stevensonmouth,2,2216,10,3988.8,2761,1227.8,27,NO,0,"Howard, Pena and Carpenter",chadalvarado@wright-harris.com,UPI,Pending
ORD1804,01-09-2025,08-09-2025,Sarah Wise,CUST393,Consumer,Electronics,Headphones,PROD6812,North,Michigan,Smithville,2,3883,5,7377.7,4555.4,2822.3,39,NO,0,"Levine, Brown and Boyle",adam11@hill.com,Credit Card,Returned
ORD1805,15-09-2025,18-09-2025,Robin Richmond,CUST340,Corporate,Grocery,Bread,PROD8234,North,Iowa,Raymondville,6,1345,20,6456,5256.52,1199.48,15,NO,0,Hunt-Bonilla,uharrington@lee.com,UPI,Returned
ORD1806,14-08-2024,16-08-2024,Rodney Lynn,CUST268,Corporate,Furniture,Dining Table,PROD1765,West,Wyoming,Williamsborough,9,2937,20,21146.4,17944.54,3201.86,34,NO,0,Hopkins-Ellis,chandlerkathryn@floyd.com,UPI,Returned
ORD1807,03-09-2024,05-09-2024,Timothy Gilbert,CUST522,Consumer,Grocery,Eggs,PROD5600,North,Washington,South Richardburgh,8,4727,20,30252.8,19202.06,11050.74,33,NO,0,"Marquez, Washington and Collier",cwilliams@malone.com,UPI,Delivered
ORD1808,14-04-2024,17-04-2024,Margaret Vazquez,CUST365,Corporate,Electronics,Mouse,PROD3632,North,Washington,New Raymondland,9,2462,15,18834.3,14017.78,4816.52,43,NO,0,"Robbins, Wolfe and Mcmahon",ashleyjones@barr.com,Cash,Pending
ORD1809,14-05-2024,17-05-2024,Brianna Davis,CUST141,Consumer,Furniture,Study Table,PROD6262,North,Maine,Riveraberg,3,3919,20,9405.6,8015.29,1390.31,42,NO,0,Navarro-Lewis,tbrown@flores-jones.com,Credit Card,Returned
ORD1810,27-10-2024,29-10-2024,James Scott,CUST667,Home Office,Grocery,Bread,PROD9871,East,Louisiana,West Joshuamouth,6,4071,15,20762.1,17607.69,3154.41,9,Yes,46,"Edwards, George and Bell",gardnerandrea@stevens.com,UPI,Delivered
ORD1811,09-10-2025,12-10-2025,Mr. William Scott,CUST951,Corporate,Office Supplies,Pen,PROD9372,North,Hawaii,North Courtney,4,1514,20,4844.8,2999.51,1845.29,23,NO,0,Hamilton-Zimmerman,elizabethcooley@lee.org,Credit Card,Cancelled
ORD1812,15-03-2025,16-03-2025,Bruce Perez,CUST956,Corporate,Furniture,Study Table,PROD9082,East,Iowa,North Chris,8,2341,10,16855.2,13360.98,3494.22,25,NO,0,"Johnson, Nielsen and Perez",christophermalone@roman.com,Cash,Pending
ORD1813,19-11-2024,23-11-2024,Kylie Lyons,CUST997,Home Office,Grocery,Fruits,PROD9960,East,Rhode Island,East Monique,9,1135,10,9193.5,8256.32,937.18,26,NO,0,"Pittman, Morgan and Parker",qwalton@sims-walker.com,Net Banking,Cancelled
ORD1814,14-11-2024,16-11-2024,Dale Lane,CUST366,Corporate,Grocery,Fruits,PROD6989,East,Maine,Lake Elizabeth,1,3325,20,2660,1742.57,917.43,41,NO,0,"Martin, James and Bradshaw",quinnanthony@wilcox.info,UPI,Returned
ORD1815,11-10-2024,14-10-2024,Gregory Brooks,CUST443,Corporate,Electronics,Laptop,PROD9379,North,Georgia,Benjaminhaven,8,752,5,5715.2,4440.74,1274.46,39,NO,0,Carroll-Thomas,kgordon@jones.com,UPI,Cancelled
ORD1816,26-06-2025,03-07-2025,Pamela Snyder,CUST290,Corporate,Electronics,Mouse,PROD7521,South,Nebraska,Angelaborough,5,2463,0,12315,8816.05,3498.95,5,Yes,41,"Fields, Conway and Curtis",andrewwright@johnson.info,Cash,Delivered
ORD1817,10-05-2025,14-05-2025,Dana Williams,CUST968,Home Office,Grocery,Milk,PROD8915,North,Kansas,Lawrenceland,8,737,5,5601.2,3971.05,1630.15,28,NO,0,Fernandez-Brooks,ginageorge@williams.com,UPI,Cancelled
ORD1818,16-02-2025,23-02-2025,Lauren Macias,CUST519,Home Office,Grocery,Bread,PROD1098,West,Delaware,Oconnorville,7,2577,10,16235.1,12182.21,4052.89,40,NO,0,Hinton PLC,guerreromichelle@burnett.com,UPI,Cancelled
ORD1819,22-09-2024,29-09-2024,Jill Martin,CUST978,Corporate,Electronics,Headphones,PROD2485,North,Arizona,Darrellside,6,299,5,1704.3,1382.89,321.41,33,NO,0,Wright-Clark,jack46@moss.com,Net Banking,Pending
ORD1820,08-03-2025,14-03-2025,Daniel Walker,CUST876,Corporate,Office Supplies,Pen,PROD7349,West,Massachusetts,South Christyland,6,1142,5,6509.4,4784.53,1724.87,19,NO,0,Cole LLC,porterkathy@blankenship-wagner.info,Net Banking,Cancelled
ORD1821,27-06-2024,04-07-2024,Aaron Gross,CUST547,Consumer,Office Supplies,Pen,PROD8640,East,Florida,Robinsonstad,7,1250,20,7000,5257.81,1742.19,34,NO,0,"Ashley, Flynn and Brown",patrick74@villa.com,Net Banking,Cancelled
ORD1822,08-01-2025,13-01-2025,Casey White,CUST277,Corporate,Furniture,Office Chair,PROD2716,West,Iowa,Rosstown,1,3742,10,3367.8,2222.64,1145.16,40,NO,0,Brown and Sons,nielsenaustin@kelley.net,Cash,Cancelled
ORD1823,22-02-2026,01-03-2026,Amy Contreras,CUST615,Consumer,Grocery,Cheese,PROD7662,West,Pennsylvania,North Jenniferfurt,5,2504,10,11268,8721.96,2546.04,33,NO,0,Parker-Morgan,asimon@gibson-wilson.com,Cash,Pending
ORD1824,14-09-2025,18-09-2025,Cory Ruiz,CUST263,Corporate,Grocery,Cheese,PROD6591,North,South Dakota,Joshuaville,10,2303,10,20727,17330.23,3396.77,42,NO,0,White-Mann,seth64@brown.com,Net Banking,Returned
ORD1825,31-01-2026,02-02-2026,Michelle Bentley,CUST800,Consumer,Grocery,Eggs,PROD5741,West,Kansas,Lake Jenniferborough,5,4853,0,24265,14780.08,9484.92,33,NO,0,Torres Inc,yliu@henry-perez.com,Net Banking,Delivered
ORD1826,23-05-2024,26-05-2024,Denise Castro,CUST482,Consumer,Grocery,Cheese,PROD3431,North,South Dakota,North Sherritown,6,2002,0,12012,8354.89,3657.11,12,NO,0,"Garcia, Dominguez and Mercado",zacharygardner@hammond.com,Net Banking,Returned
ORD1827,04-01-2026,06-01-2026,Kathleen Rodriguez,CUST889,Consumer,Electronics,Laptop,PROD4463,South,New Jersey,Reynoldsmouth,10,1913,10,17217,14079.93,3137.07,39,NO,0,"Morris, Scott and Ortiz",john45@graham.org,Cash,Returned
ORD1828,22-02-2026,27-02-2026,Michelle Ewing,CUST791,Home Office,Grocery,Bread,PROD6023,North,Arkansas,North Haroldtown,6,908,5,5175.6,4337.96,837.64,29,NO,0,"Espinoza, Walker and Wallace",rmcbride@rodriguez.com,Net Banking,Delivered
ORD1829,01-09-2025,03-09-2025,Johnny Thomas,CUST440,Consumer,Office Supplies,Calculator,PROD9733,North,Georgia,Jaclynmouth,2,714,10,1285.2,824.97,460.23,13,NO,0,Barton Ltd,gailsandoval@brady.com,Net Banking,Returned
ORD1830,20-12-2024,21-12-2024,Susan Craig,CUST977,Home Office,Furniture,Office Chair,PROD1657,North,New Hampshire,Robleshaven,3,2338,0,7014,5427.69,1586.31,4,Yes,24,"Knight, Park and Hines",wbennett@davenport-fuller.com,Credit Card,Delivered
ORD1831,07-11-2024,13-11-2024,Hayley Johnson,CUST553,Home Office,Grocery,Fruits,PROD1725,West,Pennsylvania,Whitechester,4,2545,5,9671,5912.34,3758.66,5,Yes,41,Reyes PLC,gonzalesdaniel@jenkins.biz,Credit Card,Returned
ORD1832,14-11-2024,16-11-2024,Cynthia Walters,CUST553,Corporate,Furniture,Sofa,PROD8863,South,Vermont,Davisberg,6,537,0,3222,1988.68,1233.32,27,NO,0,Chen Inc,brandon51@williams-campbell.com,Net Banking,Pending
ORD1833,16-07-2025,23-07-2025,James Young,CUST928,Home Office,Grocery,Cheese,PROD9727,South,Ohio,Powellshire,7,2131,10,13425.3,11954.9,1470.4,4,Yes,45,"Thomas, Good and Warren",lbeck@reynolds.biz,Credit Card,Delivered
ORD1834,27-09-2025,29-09-2025,Ronald Gonzalez,CUST768,Corporate,Electronics,Mouse,PROD5449,South,Wisconsin,Lopezport,7,837,20,4687.2,3285.94,1401.26,25,NO,0,Hall-Barnes,kurt06@lucero.com,Credit Card,Cancelled
ORD1835,14-03-2026,19-03-2026,Luke Cole,CUST834,Consumer,Office Supplies,Pen,PROD1454,North,Maryland,Kington,3,2369,15,6040.95,4416.45,1624.5,43,NO,0,"Guerra, Davis and Odom",weberfrank@reed.com,Cash,Delivered
ORD1836,24-07-2025,29-07-2025,Sharon Nelson,CUST314,Corporate,Electronics,Mouse,PROD4861,North,Nevada,East Andrewmouth,3,161,0,483,358.52,124.48,13,NO,0,Brady PLC,duranryan@hayes.com,Net Banking,Pending
ORD1837,22-10-2024,26-10-2024,Rachel Smith,CUST341,Home Office,Office Supplies,Notebook,PROD8288,South,Minnesota,Mirandaside,2,574,15,975.8,689.27,286.53,6,Yes,32,Evans-Marshall,pknight@adams-rice.com,Cash,Returned
ORD1838,30-07-2025,01-08-2025,Johnny Cole,CUST544,Home Office,Office Supplies,Notebook,PROD9371,North,Connecticut,Sarahtown,10,515,10,4635,4071.78,563.22,30,NO,0,"Johnson, Leach and Hernandez",katherinelarson@underwood-johnson.biz,Net Banking,Cancelled
ORD1839,20-01-2026,23-01-2026,Rebecca Roberts,CUST470,Consumer,Electronics,Monitor,PROD1044,South,Vermont,Rebeccaborough,2,1924,20,3078.4,1887.45,1190.95,41,NO,0,Cooper PLC,jeremy00@gonzalez.com,Cash,Delivered
ORD1840,05-12-2024,11-12-2024,Sydney Garcia,CUST849,Home Office,Furniture,Dining Table,PROD6603,North,New Mexico,New Jamesview,2,3306,0,6612,4984.6,1627.4,19,NO,0,"Myers, Wilson and Humphrey",johnny16@schneider-bishop.com,Credit Card,Cancelled
ORD1841,02-03-2025,06-03-2025,Amanda Scott,CUST768,Consumer,Furniture,Sofa,PROD9915,North,North Carolina,Bethview,9,3205,0,28845,21616.24,7228.76,48,NO,0,"Fritz, Roman and Mccullough",jenniferharris@owens.biz,Cash,Returned
ORD1842,04-08-2024,06-08-2024,Tiffany Chavez,CUST353,Consumer,Electronics,Monitor,PROD9804,South,Wisconsin,New James,6,4670,20,22416,16575.81,5840.19,27,NO,0,Williams-Sanchez,williamslisa@hamilton.com,UPI,Returned
ORD1843,29-12-2024,02-01-2025,Nancy Sawyer,CUST236,Corporate,Furniture,Office Chair,PROD8365,South,Georgia,Schmidttown,4,465,20,1488,1271.27,216.73,28,NO,0,"Barnett, Martinez and Rice",wardkevin@webb.com,Cash,Pending
ORD1844,03-07-2024,04-07-2024,Christopher Rodriguez,CUST742,Consumer,Electronics,Laptop,PROD7370,North,Wisconsin,Lake Stephanieville,4,2319,10,8348.4,6317.93,2030.47,40,NO,0,Murphy Ltd,patricksilva@watson-hayden.com,Cash,Returned
ORD1845,18-08-2024,24-08-2024,Matthew Contreras,CUST625,Corporate,Furniture,Book Shelf,PROD1621,North,Louisiana,New Michael,5,2547,5,12098.25,10710.72,1387.53,14,NO,0,Golden-Graham,jesus29@shepherd-lee.info,Credit Card,Cancelled
ORD1846,16-04-2024,20-04-2024,Jason Cross,CUST681,Corporate,Office Supplies,stapler,PROD7685,South,Michigan,Wilsonport,3,3063,0,9189,5799.92,3389.08,41,NO,0,"Brown, Jones and Lewis",tommartin@cook-davis.info,Cash,Cancelled
ORD1847,31-03-2025,03-04-2025,Karen Cooper,CUST510,Corporate,Grocery,Milk,PROD9184,East,South Carolina,Lake Elizabeth,10,1241,20,9928,8137.87,1790.13,9,Yes,40,Moore LLC,michele70@morton.net,Net Banking,Returned
ORD1848,22-08-2025,25-08-2025,Edward Flores,CUST468,Corporate,Grocery,Cheese,PROD9521,East,Kansas,Brittanyville,1,1886,0,1886,1596.64,289.36,29,NO,0,Hooper PLC,prattduane@dalton-cabrera.info,Credit Card,Cancelled
ORD1849,07-05-2024,12-05-2024,Katie Cross,CUST370,Corporate,Office Supplies,Notebook,PROD7082,East,Tennessee,Tonyachester,1,251,0,251,186.86,64.14,32,NO,0,Francis-Cohen,stephaniesmith@holmes.net,UPI,Delivered
ORD1850,07-10-2025,10-10-2025,Megan Smith,CUST550,Consumer,Grocery,Fruits,PROD8210,North,Michigan,New Elizabethmouth,9,4761,0,42849,37917.18,4931.82,27,NO,0,Delgado-Rivera,fullermichelle@flores.org,Credit Card,Delivered
ORD1851,09-09-2024,13-09-2024,Jonathan Valdez,CUST661,Consumer,Office Supplies,Pen,PROD7305,West,Alabama,South Brandon,3,3855,20,9252,6676.45,2575.55,45,NO,0,Shields-Brady,jpeterson@simon-jones.com,Net Banking,Delivered
ORD1852,28-10-2025,31-10-2025,James Lawson,CUST478,Corporate,Furniture,Study Table,PROD3732,West,Texas,Andreburgh,6,2054,15,10475.4,8543.38,1932.02,6,Yes,22,Robbins Ltd,xcrawford@pena.org,UPI,Pending
ORD1853,05-04-2026,11-04-2026,Kimberly Lane,CUST636,Corporate,Office Supplies,Notebook,PROD8966,West,Vermont,Tinafurt,4,4697,0,18788,14237.47,4550.53,41,NO,0,Carroll-Heath,christopherwilliams@pitts.com,Cash,Delivered
ORD1854,20-09-2024,21-09-2024,Hailey Dominguez,CUST583,Consumer,Electronics,Laptop,PROD1120,West,Illinois,Lake Dawn,1,3543,5,3365.85,2866.14,499.71,43,NO,0,"Douglas, Li and Taylor",john21@mcintyre.net,UPI,Delivered
ORD1855,15-11-2025,22-11-2025,Victoria Jones,CUST724,Home Office,Grocery,Eggs,PROD1850,East,Alaska,Hernandezstad,9,4335,20,31212,21531.62,9680.38,31,NO,0,"Boyd, Lawrence and Bryant",lauren18@ward.com,UPI,Delivered
ORD1856,14-06-2025,15-06-2025,Mallory Jackson,CUST720,Home Office,Electronics,Mouse,PROD5508,West,Wyoming,New Holly,4,2495,0,9980,7492.1,2487.9,31,NO,0,Pratt Ltd,sroberts@lopez.com,Net Banking,Pending
ORD1857,31-12-2024,06-01-2025,Debra Michael,CUST476,Home Office,Electronics,Keyboard,PROD7619,North,Tennessee,Sheliabury,8,2775,0,22200,13582.41,8617.59,46,NO,0,Reynolds LLC,donnaaguirre@hester.com,UPI,Delivered
ORD1858,28-04-2025,01-05-2025,Lisa Cain,CUST921,Consumer,Electronics,Keyboard,PROD8227,North,Alabama,Jacksonside,8,2113,20,13523.2,11132.17,2391.03,36,NO,0,"Romero, Black and Miller",hillanthony@perry.net,Cash,Pending
ORD1859,06-06-2025,11-06-2025,Zachary Fernandez,CUST391,Home Office,Electronics,Monitor,PROD7164,South,New York,Keithport,8,725,10,5220,4356.96,863.04,37,NO,0,White-Brown,qhouse@estrada.info,Credit Card,Pending
ORD1860,07-12-2025,13-12-2025,Matthew Buck,CUST210,Corporate,Furniture,Sofa,PROD7888,North,Kentucky,Strongport,8,4605,0,36840,30415.2,6424.8,20,NO,0,"Perez, Robbins and Copeland",vaughanlauren@lewis-lopez.net,Cash,Pending
ORD1861,15-06-2025,21-06-2025,Kelly Ochoa,CUST218,Consumer,Furniture,Study Table,PROD6785,South,Michigan,South Samanthaborough,2,4805,0,9610,6445.79,3164.21,24,NO,0,Franklin-Shaw,nlong@flores.com,Cash,Returned
ORD1862,18-08-2025,20-08-2025,Jennifer Ballard,CUST203,Corporate,Office Supplies,stapler,PROD2543,West,Michigan,East David,3,4426,15,11286.3,7228.83,4057.47,34,NO,0,Gilbert Group,wilsonmitchell@dunn.com,Net Banking,Pending
ORD1863,24-03-2026,28-03-2026,Desiree Gibson,CUST927,Corporate,Electronics,Monitor,PROD3276,East,Louisiana,Howardside,4,3892,10,14011.2,12450.44,1560.76,6,Yes,31,Hall-Black,nashrebecca@reed-buck.com,Credit Card,Returned
ORD1864,28-12-2024,02-01-2025,Jose Petersen MD,CUST635,Consumer,Furniture,Dining Table,PROD9196,South,Maine,East Catherine,4,2776,0,11104,7938.93,3165.07,25,NO,0,Scott-Anderson,jeffreyrosario@francis.com,UPI,Cancelled
ORD1865,10-02-2025,13-02-2025,George Dean,CUST808,Consumer,Electronics,Mouse,PROD7595,West,California,Lake Wendystad,4,3061,15,10407.4,8115.67,2291.73,26,NO,0,"Davis, Brown and Gutierrez",kevin05@johnson-davis.biz,Cash,Cancelled
ORD1866,13-03-2025,15-03-2025,Jennifer Haas,CUST588,Consumer,Furniture,Dining Table,PROD2721,North,Louisiana,Smithberg,8,3701,5,28127.6,17928.58,10199.02,18,NO,0,Chan LLC,erin50@barnes-brown.com,UPI,Delivered
ORD1867,17-09-2024,18-09-2024,Kimberly Smith,CUST632,Corporate,Office Supplies,Calculator,PROD3906,East,Louisiana,East Mark,6,3088,5,17601.6,15103.59,2498.01,21,NO,0,"White, George and Bean",zachary11@thomas.com,Cash,Returned
ORD1868,04-08-2025,06-08-2025,Jonathan Andersen,CUST708,Home Office,Grocery,Eggs,PROD9278,South,Vermont,Nicoleton,10,2098,15,17833,16045.67,1787.33,35,NO,0,Taylor Group,christinamoyer@morgan.com,UPI,Returned
ORD1869,18-09-2024,19-09-2024,David Banks,CUST104,Consumer,Office Supplies,File Folder,PROD3533,South,Montana,Mcdowellview,6,4605,20,22104,17617.08,4486.92,11,NO,0,Brown Inc,dstevenson@simmons-rice.biz,Cash,Delivered
ORD1870,29-06-2024,01-07-2024,Emily Garcia,CUST944,Home Office,Electronics,Monitor,PROD4482,North,North Dakota,North Christopher,2,1885,10,3393,2356.51,1036.49,27,NO,0,"Fox, Hampton and Martinez",lvillanueva@lawrence.com,UPI,Cancelled
ORD1871,13-04-2025,20-04-2025,Michael Richards,CUST226,Home Office,Furniture,Dining Table,PROD1576,West,Hawaii,Juliafurt,1,3841,20,3072.8,1908.76,1164.04,7,Yes,38,Anderson-Walker,kristen29@grant.com,UPI,Cancelled
ORD1872,05-01-2026,09-01-2026,William Williams,CUST125,Corporate,Office Supplies,File Folder,PROD7152,North,Pennsylvania,Lake Patrickfurt,10,4336,20,34688,23855.76,10832.24,43,NO,0,Hale Ltd,madisonbaxter@farrell-lee.com,UPI,Delivered
ORD1873,12-07-2025,13-07-2025,Beth Andrade,CUST569,Home Office,Office Supplies,Notebook,PROD7099,East,North Carolina,Lake Melissa,1,2133,20,1706.4,1480.95,225.45,35,NO,0,Marquez Ltd,kentmonique@whitney.com,UPI,Pending
